employee_id,age,gender,marital_status,education_level,years_of_experience,job_role,department,job_level,employment_type,work_location,reporting_manager_score,monthly_income,bonus_percentage,stock_option_level,benefits_satisfaction,performance_rating,projects_completed,average_work_hours,absenteeism_days,promotion_last_2yrs,job_satisfaction,work_life_balance,engagement_score,training_hours,internal_mobility,tenure_years,time_since_last_promotion,time_in_current_role,attrition_status
E05314,45,Female,Single,Master,16.8,Sales,IT,Mid,Contract,Remote,1.9,97135,8.41,Medium,5,2,1,52.6,11,No,2,1,82.27,68,Yes,7.9,16,59,Stayed
E05315,56,Male,Single,Bachelor,18.4,Sales,Operations,Executive,Full-time,Onsite,4.2,125310,27.1,None,1,2,11,30.8,12,No,1,1,61.4,75,No,2.5,59,33,Left
E05316,22,Male,Single,High School,20.9,Consultant,Operations,Executive,Full-time,Hybrid,9.6,46457,1.59,High,2,5,6,62.3,16,No,2,3,42.28,54,Yes,4.3,58,1,Stayed
E05317,57,Male,Single,PhD,27.0,Engineer,Finance,Entry,Contract,Onsite,2.4,25711,19.5,None,2,4,12,57.2,0,Yes,4,5,67.26,17,No,17.2,10,42,Left
E05318,46,Female,Single,PhD,3.6,Manager,Sales,Mid,Full-time,Hybrid,3.4,70608,20.86,Low,2,3,1,39.2,5,No,4,1,25.53,49,Yes,3.8,29,11,Stayed
E05319,55,Male,Married,Diploma,27.3,Consultant,IT,Executive,Full-time,Onsite,9.9,52098,26.67,None,3,2,5,31.4,16,Yes,4,2,48.98,66,No,4.1,11,10,Stayed
E05320,46,Male,Married,Bachelor,19.9,Consultant,Operations,Entry,Full-time,Hybrid,5.3,82295,26.33,Low,2,3,11,41.0,9,No,4,5,55.27,28,Yes,4.2,14,47,Stayed
E05321,37,Male,Single,High School,23.6,HR,HR,Senior,Full-time,Remote,3.4,127824,29.31,Medium,5,5,0,55.1,6,Yes,3,2,51.53,23,No,14.3,13,21,Stayed
E05322,55,Male,Single,Diploma,11.8,Consultant,Finance,Mid,Contract,Hybrid,6.5,93509,7.62,Medium,2,5,9,30.6,15,No,2,3,47.68,20,No,1.8,7,22,Stayed
E05323,50,Female,Single,Bachelor,14.6,Manager,Sales,Executive,Full-time,Onsite,4.9,112692,8.24,High,5,2,14,33.0,6,No,2,2,43.81,38,Yes,17.9,47,39,Left
E05324,40,Female,Single,Master,8.5,Analyst,Sales,Senior,Contract,Onsite,8.7,32504,11.92,None,5,1,3,46.4,12,Yes,2,1,62.04,81,Yes,13.3,47,16,Stayed
E05325,44,Female,Married,Master,34.3,Manager,HR,Mid,Full-time,Hybrid,1.1,130008,16.13,Low,3,4,6,37.0,3,No,2,4,42.18,50,No,8.4,12,44,Stayed
E05326,40,Female,Single,Diploma,17.6,Manager,HR,Mid,Contract,Remote,10.0,98760,11.01,Low,2,3,7,55.3,14,Yes,5,2,63.07,96,Yes,0.6,27,34,Stayed
E05327,46,Female,Married,High School,34.9,HR,Finance,Mid,Contract,Hybrid,1.6,109334,22.21,High,4,3,7,37.0,15,Yes,3,1,56.79,72,No,6.9,42,57,Stayed
E05328,37,Male,Single,Bachelor,17.4,HR,HR,Executive,Full-time,Remote,5.8,19995,0.26,None,2,5,4,69.7,8,Yes,2,4,41.79,24,Yes,7.0,19,51,Left
E05329,30,Male,Married,Master,8.1,Sales,Operations,Mid,Full-time,Hybrid,7.3,112228,0.53,Low,4,3,10,47.4,3,Yes,5,2,80.63,79,No,5.8,48,39,Stayed
E05330,22,Male,Married,Master,18.0,Sales,Sales,Senior,Full-time,Remote,5.9,90990,21.48,High,3,1,1,35.9,15,Yes,3,5,13.86,89,No,6.1,25,9,Stayed
E05331,40,Female,Married,High School,1.9,Consultant,HR,Executive,Full-time,Hybrid,3.7,132275,26.49,High,1,2,3,33.0,9,Yes,5,2,34.26,17,Yes,5.0,55,26,Left
E05332,54,Male,Single,Diploma,31.7,Sales,IT,Mid,Contract,Hybrid,8.7,34946,23.3,None,3,4,2,46.8,9,Yes,4,2,54.59,55,Yes,13.1,40,10,Stayed
E05333,55,Female,Single,PhD,28.7,HR,HR,Senior,Contract,Remote,4.9,81609,3.51,None,3,4,12,62.4,8,No,4,2,92.15,60,Yes,13.4,39,57,Left
E05334,37,Male,Married,Bachelor,25.5,Consultant,Sales,Executive,Full-time,Remote,3.7,37795,28.05,None,4,1,6,47.6,18,Yes,5,5,16.49,9,No,18.6,39,49,Stayed
E05335,39,Female,Single,Master,21.5,Analyst,Operations,Mid,Contract,Hybrid,7.9,51946,15.66,Low,3,3,5,35.6,19,Yes,2,2,62.54,21,Yes,11.5,22,41,Left
E05336,55,Male,Single,PhD,20.5,Engineer,HR,Entry,Contract,Onsite,2.3,104825,22.27,High,5,1,1,49.5,12,No,3,5,25.3,52,No,8.5,14,5,Stayed
E05337,46,Male,Married,High School,34.9,HR,Operations,Entry,Full-time,Remote,2.8,50805,6.03,None,3,4,3,43.5,13,Yes,1,2,11.1,25,Yes,13.3,27,51,Stayed
E05338,27,Male,Single,Diploma,10.1,HR,IT,Mid,Full-time,Onsite,3.3,78811,16.46,Medium,3,1,2,50.1,4,No,5,4,88.0,50,No,5.3,0,7,Stayed
E05339,42,Male,Married,Bachelor,27.4,Analyst,Sales,Entry,Contract,Onsite,4.9,34019,9.9,None,4,4,0,45.6,5,Yes,5,4,88.89,28,No,17.7,59,14,Left
E05340,27,Female,Single,High School,20.6,HR,Finance,Executive,Full-time,Onsite,1.2,129843,29.24,Low,3,3,0,55.9,9,No,5,5,34.74,83,No,12.5,17,16,Left
E05341,53,Male,Single,Diploma,34.2,Sales,Sales,Mid,Full-time,Onsite,9.9,51042,14.23,None,3,4,11,62.1,5,No,2,4,87.46,94,No,10.0,48,0,Stayed
E05342,52,Male,Married,High School,29.1,Sales,Finance,Senior,Contract,Hybrid,6.4,129785,22.67,None,2,1,2,65.5,9,Yes,5,2,43.94,88,No,4.2,8,10,Stayed
E05343,31,Male,Married,Master,34.9,Sales,Finance,Entry,Contract,Remote,9.7,29307,18.1,Medium,5,5,8,59.7,0,Yes,1,1,14.25,24,Yes,0.7,1,46,Stayed
E05344,51,Female,Married,Master,20.8,Analyst,Sales,Mid,Full-time,Hybrid,8.3,142649,2.83,Medium,5,4,9,44.2,15,No,4,1,30.19,21,Yes,4.1,49,27,Stayed
E05345,39,Male,Married,PhD,7.6,Consultant,Finance,Executive,Contract,Hybrid,2.2,99712,16.29,Low,5,5,3,47.9,19,No,4,2,68.55,76,No,15.6,12,41,Left
E05346,45,Male,Single,High School,17.9,HR,Operations,Mid,Contract,Hybrid,2.9,36020,16.21,None,3,5,12,55.7,6,No,3,4,28.56,56,No,8.9,13,8,Stayed
E05347,30,Male,Single,Master,25.0,HR,IT,Senior,Full-time,Hybrid,1.3,45412,21.47,None,5,5,14,38.8,7,No,3,3,61.93,75,No,16.2,8,51,Stayed
E05348,52,Male,Single,Diploma,27.2,Sales,HR,Senior,Contract,Hybrid,8.5,54347,9.66,Medium,2,1,13,58.1,13,Yes,4,1,26.43,75,No,5.2,25,17,Stayed
E05349,36,Male,Married,PhD,0.5,Consultant,Finance,Mid,Full-time,Remote,6.3,20586,25.82,None,1,1,9,56.0,7,No,1,4,28.76,59,No,3.3,31,59,Left
E05350,25,Female,Single,Bachelor,17.9,HR,Finance,Mid,Full-time,Hybrid,2.9,145154,18.68,Low,1,3,7,56.3,2,No,1,5,70.79,23,Yes,4.6,2,11,Stayed
E05351,30,Female,Single,High School,8.6,Manager,Sales,Mid,Contract,Hybrid,9.7,80383,1.18,Medium,2,4,11,43.3,3,Yes,2,4,88.31,3,No,14.9,17,12,Stayed
E05352,30,Female,Single,Master,30.7,Analyst,Operations,Mid,Contract,Hybrid,7.6,110835,21.21,High,1,2,14,54.1,19,Yes,4,1,77.34,20,Yes,12.7,20,35,Stayed
E05353,47,Male,Married,Diploma,5.8,Engineer,HR,Executive,Full-time,Onsite,7.3,122165,27.21,High,1,5,0,37.9,12,No,4,3,15.22,55,Yes,17.1,30,45,Left
E05354,25,Female,Married,High School,23.5,Manager,Finance,Mid,Contract,Hybrid,3.4,105454,20.49,High,4,4,12,37.6,5,No,3,3,93.07,66,No,11.6,23,21,Stayed
E05355,38,Male,Single,Diploma,9.7,Engineer,Operations,Executive,Contract,Remote,3.8,105195,11.4,High,3,5,7,60.7,3,No,2,1,24.44,61,No,12.7,33,28,Stayed
E05356,37,Male,Single,PhD,12.8,Manager,HR,Mid,Full-time,Remote,7.0,33841,17.72,Medium,4,3,1,45.2,10,Yes,4,2,75.46,55,Yes,7.6,41,34,Stayed
E05357,36,Male,Married,Master,32.9,Manager,Sales,Executive,Contract,Remote,6.3,53840,5.14,Low,4,1,13,51.8,18,No,3,1,75.51,78,No,14.0,4,29,Stayed
E05358,56,Male,Married,Master,8.8,Manager,Finance,Senior,Contract,Onsite,6.8,100998,18.04,High,2,2,2,41.7,18,No,3,5,50.64,12,Yes,7.6,31,11,Stayed
E05359,26,Female,Married,PhD,3.8,Analyst,Sales,Entry,Contract,Remote,8.9,120510,15.03,High,1,1,12,39.4,16,No,3,4,60.76,38,No,10.1,20,0,Stayed
E05360,26,Female,Married,Diploma,2.9,Engineer,Sales,Mid,Full-time,Onsite,2.4,19092,0.78,None,2,3,13,61.2,3,Yes,3,1,18.64,39,Yes,1.8,45,59,Stayed
E05361,41,Female,Single,High School,17.9,Consultant,Finance,Mid,Contract,Remote,2.0,17080,9.66,Low,5,3,0,61.8,18,Yes,1,5,97.56,81,Yes,6.8,26,56,Left
E05362,36,Male,Married,Diploma,22.6,Consultant,Operations,Senior,Full-time,Onsite,6.1,29157,5.74,High,4,5,14,63.5,17,Yes,5,2,15.82,0,No,3.0,32,54,Stayed
E05363,39,Female,Single,High School,11.8,Sales,Operations,Entry,Contract,Remote,5.5,49511,11.72,Medium,1,1,7,64.2,9,No,3,3,91.91,75,No,9.7,2,17,Stayed
E05364,23,Female,Married,PhD,24.3,HR,Sales,Senior,Contract,Hybrid,4.6,101804,7.25,Medium,3,1,13,46.5,8,No,1,2,32.41,9,No,1.7,18,15,Stayed
E05365,50,Male,Single,Bachelor,2.6,Analyst,Sales,Senior,Full-time,Remote,9.1,51017,25.03,Low,4,2,14,62.4,4,No,5,1,45.22,77,Yes,7.4,56,47,Left
E05366,34,Female,Single,High School,30.1,Sales,IT,Mid,Contract,Remote,6.0,137834,20.93,High,1,4,4,43.8,13,Yes,1,3,78.21,42,No,10.0,0,24,Stayed
E05367,25,Male,Married,Master,28.7,Sales,HR,Mid,Contract,Remote,6.1,55635,22.2,Medium,5,3,8,32.1,9,No,5,4,89.12,95,Yes,11.3,44,26,Stayed
E05368,31,Female,Single,Master,34.5,Analyst,Sales,Senior,Contract,Hybrid,4.3,126816,10.83,None,2,5,7,57.6,3,No,1,1,72.59,68,No,5.2,55,51,Stayed
E05369,52,Female,Single,Master,32.8,Analyst,Sales,Mid,Full-time,Onsite,4.1,112081,0.1,Medium,1,2,11,38.0,19,Yes,2,3,20.94,40,No,1.4,3,12,Stayed
E05370,29,Female,Single,Diploma,12.8,Manager,HR,Mid,Full-time,Onsite,9.9,122179,6.57,Low,1,1,13,48.1,3,No,1,1,41.69,55,No,0.6,57,53,Stayed
E05371,24,Male,Married,Diploma,14.3,Analyst,Finance,Mid,Full-time,Hybrid,6.6,17476,22.66,High,4,5,1,36.6,16,No,2,4,64.91,75,Yes,4.4,26,39,Stayed
E05372,30,Female,Married,Diploma,26.2,Consultant,Operations,Entry,Contract,Hybrid,8.4,135758,18.09,Low,1,3,14,45.7,11,Yes,5,1,98.77,74,Yes,10.0,54,35,Stayed
E05373,51,Female,Married,Master,5.1,Analyst,Finance,Entry,Full-time,Onsite,5.0,145736,16.16,Medium,5,3,5,65.4,10,No,4,5,46.47,98,No,7.5,52,20,Stayed
E05374,32,Female,Single,High School,11.3,Manager,HR,Mid,Contract,Onsite,2.7,94676,8.42,High,3,4,11,54.5,13,No,4,2,37.23,83,Yes,12.7,41,6,Stayed
E05375,56,Female,Single,Master,4.6,Engineer,HR,Senior,Contract,Onsite,3.9,15551,2.27,Low,5,1,12,35.9,8,Yes,3,1,35.23,46,No,6.6,22,4,Stayed
E05376,58,Male,Single,High School,16.2,Sales,IT,Entry,Full-time,Onsite,4.1,141444,23.55,Low,1,3,3,59.0,4,Yes,5,5,86.86,39,Yes,11.3,3,19,Stayed
E05377,34,Male,Single,Diploma,19.5,Analyst,IT,Senior,Full-time,Onsite,6.1,49813,1.16,High,3,5,9,63.9,19,No,1,5,25.35,55,No,17.3,19,8,Left
E05378,57,Female,Married,Bachelor,7.8,Sales,Operations,Executive,Contract,Hybrid,2.4,125311,1.77,None,5,5,12,36.7,8,Yes,3,1,68.02,5,No,10.5,11,6,Stayed
E05379,34,Female,Single,Diploma,1.4,Engineer,Sales,Executive,Full-time,Onsite,4.5,78024,8.85,Medium,3,5,3,59.8,17,No,1,3,86.35,75,No,11.3,30,1,Left
E05380,33,Female,Single,PhD,25.3,HR,HR,Mid,Full-time,Onsite,1.9,129649,17.19,None,4,1,13,52.0,11,Yes,4,3,86.8,34,Yes,13.0,8,16,Left
E05381,58,Male,Single,High School,1.2,Manager,IT,Senior,Contract,Remote,5.5,72613,29.77,Low,1,1,11,54.2,7,No,3,2,21.73,71,Yes,6.1,12,40,Left
E05382,31,Female,Married,Bachelor,34.1,Sales,Finance,Senior,Contract,Hybrid,9.5,47637,2.72,Low,3,3,3,67.6,3,No,5,3,81.39,81,Yes,14.8,33,2,Stayed
E05383,30,Female,Single,Diploma,8.1,Analyst,IT,Executive,Contract,Hybrid,4.1,124359,14.2,None,2,4,7,31.5,12,No,5,4,92.75,39,Yes,15.5,32,31,Stayed
E05384,28,Male,Married,Bachelor,23.4,HR,Finance,Entry,Full-time,Onsite,1.4,110687,18.05,Medium,4,4,7,55.6,3,Yes,3,1,80.44,79,No,3.6,39,25,Left
E05385,23,Male,Married,Master,15.5,HR,IT,Senior,Contract,Remote,6.5,25833,24.69,Low,1,4,2,33.3,0,Yes,3,3,73.15,9,No,11.6,53,8,Stayed
E05386,44,Male,Single,High School,2.6,Engineer,Finance,Senior,Full-time,Remote,6.7,54770,20.69,High,4,2,7,61.6,13,No,1,4,56.52,78,Yes,9.1,45,37,Stayed
E05387,42,Female,Single,PhD,16.8,Sales,IT,Entry,Contract,Onsite,5.3,64921,24.23,Low,2,1,7,65.8,15,Yes,1,4,79.09,7,No,2.7,29,17,Stayed
E05388,44,Male,Single,Master,18.3,Sales,IT,Mid,Full-time,Remote,4.6,113048,15.67,Low,1,1,14,33.5,1,Yes,5,5,61.86,78,No,18.8,46,4,Left
E05389,50,Male,Single,Bachelor,30.0,Consultant,Operations,Executive,Full-time,Onsite,9.0,62956,13.02,Medium,4,3,12,31.0,4,Yes,5,3,46.68,61,No,6.5,58,37,Stayed
E05390,35,Female,Married,Diploma,25.8,Consultant,Sales,Senior,Contract,Hybrid,9.4,21679,18.56,High,4,5,6,68.2,18,No,3,2,54.44,67,Yes,9.6,45,38,Left
E05391,47,Male,Married,High School,3.2,Consultant,HR,Mid,Full-time,Remote,7.1,49177,27.03,None,3,1,1,67.1,17,No,2,4,68.9,94,Yes,7.6,21,19,Stayed
E05392,26,Female,Married,PhD,7.7,Sales,Sales,Mid,Full-time,Onsite,5.5,133074,16.53,None,3,4,4,66.9,9,Yes,3,3,60.31,59,Yes,14.9,6,27,Stayed
E05393,52,Female,Married,Diploma,11.3,Sales,Operations,Mid,Full-time,Onsite,1.6,37491,18.17,Medium,4,2,13,67.6,16,No,3,1,70.21,72,No,12.7,50,27,Stayed
E05394,46,Male,Married,PhD,4.5,Consultant,Finance,Entry,Contract,Onsite,3.7,24675,10.14,Low,3,5,4,50.0,16,No,4,2,98.35,37,Yes,13.1,35,49,Stayed
E05395,52,Female,Married,High School,16.3,Manager,Sales,Mid,Full-time,Hybrid,3.6,31753,17.88,Low,1,5,3,69.1,7,No,3,3,33.49,56,Yes,1.5,16,24,Left
E05396,41,Male,Married,Bachelor,34.5,Analyst,HR,Senior,Contract,Remote,1.5,64260,18.83,Medium,3,2,0,65.7,19,No,4,1,99.62,78,Yes,19.5,8,25,Stayed
E05397,38,Male,Married,PhD,18.3,Analyst,HR,Mid,Contract,Hybrid,8.6,49683,22.6,Low,1,2,3,33.9,13,No,1,4,14.87,50,No,6.0,42,19,Stayed
E05398,23,Male,Married,High School,26.1,Manager,Finance,Mid,Full-time,Hybrid,8.8,28942,17.17,None,1,1,0,62.5,8,No,2,4,64.71,55,Yes,3.3,3,22,Stayed
E05399,46,Female,Married,PhD,24.1,Engineer,HR,Mid,Full-time,Remote,9.2,34747,5.93,None,1,2,10,58.5,16,Yes,3,1,94.06,62,Yes,4.9,37,13,Stayed
E05400,34,Male,Single,Diploma,29.8,Analyst,Operations,Executive,Contract,Hybrid,7.7,83423,17.46,Low,1,3,6,35.4,13,Yes,1,3,19.22,24,Yes,14.3,54,32,Stayed
E05401,49,Female,Single,PhD,7.9,Sales,Sales,Senior,Contract,Onsite,7.4,69966,8.94,High,4,5,10,59.5,3,No,3,4,99.12,59,No,19.4,27,50,Left
E05402,27,Female,Single,Diploma,26.5,HR,HR,Executive,Full-time,Remote,5.3,141601,2.62,Medium,5,5,0,49.4,10,Yes,3,3,92.67,64,No,6.0,31,23,Stayed
E05403,24,Female,Married,Diploma,30.9,Sales,Sales,Executive,Contract,Hybrid,8.7,23755,24.76,High,5,4,3,64.2,6,No,1,4,86.87,90,No,5.6,17,39,Stayed
E05404,56,Male,Single,High School,6.4,Analyst,IT,Mid,Contract,Remote,5.6,137593,1.98,Medium,1,1,11,62.8,13,No,3,5,57.43,40,Yes,19.0,4,3,Left
E05405,39,Female,Married,Master,12.5,Manager,Sales,Mid,Contract,Hybrid,1.3,15643,18.95,Low,5,4,6,67.7,19,No,2,4,29.24,63,No,12.5,52,56,Stayed
E05406,32,Female,Married,PhD,34.0,Engineer,Finance,Mid,Full-time,Onsite,6.3,35663,29.65,High,1,1,14,33.0,13,No,3,4,18.03,89,Yes,11.2,1,53,Left
E05407,41,Male,Single,Bachelor,27.4,Analyst,Operations,Entry,Full-time,Hybrid,4.5,114594,2.63,Low,5,1,12,58.4,16,Yes,4,5,15.82,10,Yes,6.0,10,56,Left
E05408,26,Male,Married,Diploma,10.2,Manager,HR,Senior,Contract,Remote,5.7,72020,6.6,Low,2,1,14,45.1,14,Yes,1,2,62.92,43,Yes,10.9,29,44,Stayed
E05409,40,Female,Single,Master,20.0,HR,Operations,Entry,Full-time,Hybrid,5.0,55317,22.82,Medium,3,3,4,61.0,19,Yes,4,5,73.2,49,No,0.7,43,14,Stayed
E05410,43,Female,Married,Diploma,14.4,Consultant,Sales,Senior,Full-time,Onsite,5.5,18184,2.91,Medium,5,2,10,54.1,13,No,2,2,29.85,43,No,11.4,26,45,Left
E05411,40,Male,Married,Master,17.4,HR,HR,Mid,Contract,Onsite,2.0,113426,24.98,Medium,1,2,12,49.8,7,No,3,4,54.04,84,No,9.8,47,42,Stayed
E05412,37,Female,Single,Master,12.8,HR,Operations,Senior,Contract,Onsite,1.1,137840,0.01,Low,3,3,12,30.2,1,No,1,2,57.58,47,Yes,12.2,14,18,Stayed
E05413,45,Female,Single,Bachelor,10.1,Engineer,Finance,Senior,Full-time,Hybrid,4.1,135828,26.7,High,3,4,12,54.3,8,Yes,1,1,90.7,30,No,15.0,23,22,Stayed
E05414,25,Female,Single,Master,23.8,Analyst,IT,Executive,Full-time,Remote,3.3,129775,2.0,Medium,4,1,2,46.8,13,Yes,4,1,21.34,98,Yes,3.9,18,47,Stayed
E05415,36,Female,Single,Bachelor,27.4,Consultant,IT,Senior,Full-time,Hybrid,3.3,113845,27.66,Medium,4,3,12,43.3,12,Yes,2,1,81.8,32,Yes,4.0,39,5,Stayed
E05416,46,Male,Single,High School,30.7,Manager,Finance,Senior,Full-time,Hybrid,9.4,109886,25.94,None,5,4,8,69.6,5,No,4,5,79.41,20,No,9.2,53,36,Stayed
E05417,56,Female,Single,Diploma,5.9,Consultant,IT,Executive,Full-time,Hybrid,8.4,51815,16.19,Low,4,2,1,58.0,2,No,5,1,71.3,91,Yes,14.8,0,53,Stayed
E05418,35,Male,Married,Bachelor,28.9,Analyst,Finance,Entry,Full-time,Remote,1.1,92385,23.34,None,1,5,1,51.6,3,No,2,3,32.31,60,Yes,3.7,51,14,Left
E05419,40,Female,Married,Diploma,9.3,Engineer,Sales,Senior,Full-time,Onsite,1.1,117819,2.25,Medium,4,1,12,64.7,6,No,3,1,14.63,6,Yes,8.7,27,16,Left
E05420,59,Male,Married,PhD,15.2,Analyst,Finance,Entry,Contract,Onsite,8.0,61802,4.05,None,2,1,12,39.1,5,No,5,4,80.44,27,No,11.4,7,14,Stayed
E05421,57,Female,Married,High School,31.6,Manager,IT,Entry,Full-time,Onsite,9.9,97611,11.08,High,5,1,14,54.8,4,Yes,4,1,60.4,28,Yes,11.1,21,26,Stayed
E05422,28,Male,Single,PhD,16.2,Consultant,Sales,Mid,Full-time,Remote,5.2,19612,16.12,High,3,2,7,64.4,10,No,4,2,66.51,49,Yes,17.5,59,7,Stayed
E05423,51,Female,Married,PhD,7.3,HR,Finance,Senior,Full-time,Hybrid,4.9,73057,26.05,None,3,1,14,34.9,6,No,2,4,86.7,1,Yes,7.4,24,45,Stayed
E05424,40,Male,Married,Master,6.0,Analyst,Finance,Executive,Full-time,Hybrid,3.5,49047,16.28,High,2,1,4,39.4,12,No,2,4,21.89,10,Yes,3.9,58,30,Stayed
E05425,46,Female,Single,Master,16.8,Sales,Sales,Executive,Contract,Hybrid,7.0,81451,19.96,Low,1,2,14,33.3,4,No,4,1,28.56,2,Yes,4.8,17,38,Left
E05426,37,Female,Married,PhD,26.8,Engineer,HR,Mid,Contract,Remote,5.2,63493,20.4,None,3,3,6,69.7,15,No,1,2,47.88,9,Yes,16.8,8,58,Left
E05427,29,Male,Single,Master,34.9,Engineer,IT,Executive,Contract,Hybrid,2.5,143090,26.33,Low,2,4,8,53.2,14,No,3,4,41.85,23,No,10.2,7,41,Left
E05428,39,Male,Single,Diploma,27.7,Consultant,HR,Senior,Full-time,Remote,5.3,45292,23.3,High,4,5,10,49.6,7,No,2,4,95.49,85,No,8.5,42,55,Left
E05429,49,Male,Single,Master,30.8,HR,Sales,Entry,Full-time,Onsite,4.4,77250,29.31,None,5,4,1,43.5,3,No,1,3,38.63,73,No,14.0,52,16,Stayed
E05430,37,Male,Married,PhD,26.3,Manager,Sales,Entry,Contract,Onsite,9.0,86990,0.6,None,2,2,6,48.0,12,Yes,4,5,90.94,22,No,9.5,21,47,Stayed
E05431,40,Male,Single,Master,31.4,HR,Operations,Executive,Contract,Remote,7.9,140759,6.23,Medium,2,2,6,61.0,17,No,4,2,57.89,44,Yes,20.0,56,22,Stayed
E05432,38,Female,Married,Master,3.1,Consultant,Operations,Executive,Full-time,Onsite,7.3,92579,27.91,Low,4,4,3,66.7,14,No,1,1,18.65,66,No,8.8,1,4,Stayed
E05433,34,Male,Married,Bachelor,32.6,HR,Sales,Executive,Full-time,Remote,3.9,111552,23.77,Medium,1,2,12,34.2,1,No,4,4,70.56,65,Yes,7.8,56,35,Stayed
E05434,28,Male,Married,Bachelor,14.2,Consultant,Operations,Entry,Full-time,Hybrid,2.3,48835,8.02,Medium,4,5,6,42.0,4,No,3,4,77.27,20,No,17.9,36,44,Left
E05435,48,Female,Single,PhD,32.3,HR,Finance,Senior,Contract,Onsite,8.8,84319,29.23,High,4,1,3,37.6,2,Yes,1,5,24.69,71,No,2.9,34,57,Stayed
E05436,31,Male,Single,Diploma,3.1,Analyst,HR,Senior,Full-time,Onsite,4.1,40498,26.1,Low,3,3,13,47.4,18,No,3,1,47.76,47,Yes,2.0,5,54,Left
E05437,55,Male,Single,High School,25.2,Engineer,Sales,Senior,Contract,Hybrid,6.3,60254,1.94,Low,2,5,8,51.2,4,No,2,3,23.34,16,Yes,9.7,10,54,Stayed
E05438,57,Male,Married,High School,25.9,Consultant,Finance,Senior,Contract,Hybrid,6.3,22181,24.34,High,2,2,13,58.9,5,No,5,3,25.94,16,Yes,19.8,22,49,Stayed
E05439,46,Female,Married,PhD,34.9,Consultant,IT,Senior,Contract,Remote,9.4,86413,23.53,High,4,3,10,65.0,18,Yes,3,2,71.88,83,No,7.5,42,27,Left
E05440,27,Male,Single,Diploma,27.0,Engineer,IT,Mid,Full-time,Onsite,2.5,115225,6.63,Low,4,4,3,51.7,7,Yes,5,5,54.57,55,No,14.1,14,16,Stayed
E05441,45,Female,Married,Diploma,13.7,Sales,Operations,Executive,Full-time,Hybrid,7.9,84555,20.08,High,2,1,12,49.6,7,No,4,5,12.87,69,No,10.0,54,37,Left
E05442,39,Female,Single,Diploma,19.7,Sales,Operations,Senior,Contract,Onsite,5.2,35672,29.11,Low,2,4,12,53.0,3,No,3,4,94.12,86,Yes,14.4,18,34,Stayed
E05443,44,Male,Single,Bachelor,13.1,Manager,Finance,Mid,Contract,Onsite,2.6,74835,20.28,High,2,3,0,65.5,19,Yes,3,4,72.15,57,Yes,7.2,50,36,Left
E05444,27,Female,Married,PhD,7.3,Consultant,IT,Senior,Contract,Onsite,8.5,68204,24.41,Medium,1,1,5,55.9,3,Yes,4,4,14.77,71,Yes,18.1,41,28,Stayed
E05445,50,Male,Married,High School,9.1,Analyst,Sales,Executive,Full-time,Onsite,8.4,20084,2.98,High,4,4,4,61.5,5,Yes,3,4,74.83,97,Yes,2.4,23,27,Left
E05446,46,Male,Single,Diploma,8.2,HR,HR,Senior,Full-time,Remote,1.4,129781,21.82,None,4,3,3,58.8,18,Yes,4,1,85.39,92,Yes,16.2,9,32,Stayed
E05447,38,Male,Married,PhD,19.4,Analyst,Operations,Senior,Full-time,Hybrid,7.4,23489,6.14,High,3,1,10,66.9,5,No,2,1,46.5,53,Yes,2.0,59,24,Left
E05448,45,Male,Single,High School,31.8,Consultant,Finance,Senior,Contract,Onsite,2.4,23704,2.16,None,3,2,12,62.7,4,Yes,1,2,77.9,51,Yes,19.8,39,15,Stayed
E05449,32,Male,Single,Bachelor,32.0,Manager,Operations,Executive,Full-time,Hybrid,6.5,104493,16.56,Low,5,1,12,43.6,3,No,3,3,36.09,80,Yes,4.3,32,2,Stayed
E05450,47,Female,Married,Master,2.4,Consultant,Finance,Entry,Full-time,Hybrid,6.8,141279,22.52,Medium,2,3,11,64.2,13,No,2,2,20.92,43,Yes,7.9,17,29,Stayed
E05451,55,Female,Single,High School,3.3,Manager,IT,Executive,Full-time,Remote,7.0,148325,16.4,High,2,5,2,48.7,19,No,1,4,97.35,25,No,8.2,44,44,Stayed
E05452,49,Female,Married,High School,9.0,Engineer,Operations,Entry,Full-time,Remote,2.1,66177,27.95,Low,5,3,3,63.9,18,Yes,3,5,10.39,64,Yes,19.5,17,27,Left
E05453,24,Female,Single,High School,9.3,HR,Finance,Mid,Contract,Onsite,6.4,101239,20.87,None,4,5,0,66.2,13,No,2,1,57.11,68,No,0.9,44,36,Stayed
E05454,32,Male,Married,Master,3.8,Analyst,Finance,Mid,Full-time,Onsite,1.9,119485,3.53,Medium,2,4,4,57.4,17,No,3,1,18.83,18,Yes,5.6,18,53,Left
E05455,59,Male,Married,Diploma,13.9,Manager,Operations,Senior,Full-time,Remote,7.7,60503,28.04,Low,3,2,1,58.8,5,No,1,1,63.68,12,No,11.8,23,0,Stayed
E05456,35,Female,Single,Master,20.8,Analyst,HR,Senior,Contract,Hybrid,1.6,144867,4.59,Low,1,1,14,35.6,13,Yes,3,1,10.41,93,No,11.5,24,45,Left
E05457,47,Male,Married,High School,20.4,Engineer,Sales,Senior,Contract,Hybrid,7.8,34948,22.75,Low,4,3,6,43.0,0,Yes,4,5,15.62,56,Yes,4.2,39,14,Left
